,DateTime,Day,Phase,Minutes,Tank,Temperature,Treatment
17033,6/24/17 19:15,6/24/17,Conditioning,1155,Tank 17,27.2,Cool
17034,6/24/17 19:15,6/24/17,Conditioning,1155,Tank 18,27.7,Ambient
17035,6/24/17 19:15,6/24/17,Conditioning,1155,Tank 19,27.1,Cool
17036,6/24/17 19:15,6/24/17,Conditioning,1155,Tank 20,27,Cool
17037,6/24/17 19:15,6/24/17,Conditioning,1155,Tank 21,27.6,Ambient
17038,6/24/17 19:15,6/24/17,Conditioning,1155,Tank 22,27.7,Ambient
17039,6/24/17 19:15,6/24/17,Conditioning,1155,Tank 23,27.2,Cool
17040,6/24/17 19:15,6/24/17,Conditioning,1155,Tank 24,27,Cool
17041,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 13,26.8,Cool
17042,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 14,27.6,Ambient
17043,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 15,27.6,Ambient
17044,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 16,27.6,Ambient
17045,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 17,27.1,Cool
17046,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 18,27.6,Ambient
17047,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 19,27,Cool
17048,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 20,27,Cool
17049,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 21,27.8,Ambient
17050,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 22,27.5,Ambient
17051,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 23,27.2,Cool
17052,6/24/17 19:30,6/24/17,Conditioning,1170,Tank 24,27,Cool
17053,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 13,26.8,Cool
17054,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 14,27.7,Ambient
17055,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 15,27.7,Ambient
17056,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 16,27.7,Ambient
17057,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 17,27.1,Cool
17058,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 18,27.6,Ambient
17059,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 19,27,Cool
17060,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 20,27,Cool
17061,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 21,27.6,Ambient
17062,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 22,27.7,Ambient
17063,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 23,27.2,Cool
17064,6/24/17 19:45,6/24/17,Conditioning,1185,Tank 24,27,Cool
17065,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 13,26.8,Cool
17066,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 14,27.7,Ambient
17067,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 15,27.6,Ambient
17068,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 16,27.7,Ambient
17069,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 17,27.1,Cool
17070,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 18,27.7,Ambient
17071,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 19,27,Cool
17072,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 20,27,Cool
17073,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 21,27.8,Ambient
17074,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 22,27.6,Ambient
17075,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 23,27.2,Cool
17076,6/24/17 20:00,6/24/17,Conditioning,1200,Tank 24,27.1,Cool
17077,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 13,26.7,Cool
17078,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 14,27.7,Ambient
17079,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 15,27.8,Ambient
17080,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 16,27.6,Ambient
17081,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 17,27.1,Cool
17082,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 18,27.6,Ambient
17083,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 19,27,Cool
17084,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 20,27,Cool
17085,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 21,27.6,Ambient
17086,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 22,27.6,Ambient
17087,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 23,27.1,Cool
17088,6/24/17 20:15,6/24/17,Conditioning,1215,Tank 24,27.1,Cool
17089,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 13,26.7,Cool
17090,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 14,27.5,Ambient
17091,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 15,27.6,Ambient
17092,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 16,27.7,Ambient
17093,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 17,27.1,Cool
17094,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 18,27.7,Ambient
17095,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 19,26.9,Cool
17096,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 20,27,Cool
17097,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 21,27.8,Ambient
17098,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 22,27.8,Ambient
17099,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 23,27.1,Cool
17100,6/24/17 20:30,6/24/17,Conditioning,1230,Tank 24,27.1,Cool
17101,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 13,26.6,Cool
17102,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 14,27.6,Ambient
17103,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 15,27.7,Ambient
17104,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 16,27.7,Ambient
17105,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 17,27.1,Cool
17106,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 18,27.6,Ambient
17107,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 19,26.8,Cool
17108,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 20,27,Cool
17109,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 21,27.7,Ambient
17110,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 22,27.7,Ambient
17111,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 23,27.1,Cool
17112,6/24/17 20:45,6/24/17,Conditioning,1245,Tank 24,27,Cool
17113,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 13,26.6,Cool
17114,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 14,27.6,Ambient
17115,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 15,27.6,Ambient
17116,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 16,27.5,Ambient
17117,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 17,27.1,Cool
17118,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 18,27.7,Ambient
17119,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 19,26.8,Cool
17120,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 20,27,Cool
17121,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 21,27.5,Ambient
17122,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 22,27.6,Ambient
17123,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 23,27.1,Cool
17124,6/24/17 21:00,6/24/17,Conditioning,1260,Tank 24,27,Cool
17125,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 13,26.5,Cool
17126,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 14,27.7,Ambient
17127,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 15,27.8,Ambient
17128,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 16,27.6,Ambient
17129,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 17,27.1,Cool
17130,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 18,27.7,Ambient
17131,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 19,26.8,Cool
17132,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 20,27,Cool
17133,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 21,27.8,Ambient
17134,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 22,27.6,Ambient
17135,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 23,27.1,Cool
17136,6/24/17 21:15,6/24/17,Conditioning,1275,Tank 24,27,Cool
17137,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 13,26.5,Cool
17138,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 14,27.7,Ambient
17139,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 15,27.6,Ambient
17140,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 16,27.7,Ambient
17141,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 17,27,Cool
17142,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 18,27.6,Ambient
17143,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 19,26.8,Cool
17144,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 20,26.9,Cool
17145,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 21,27.6,Ambient
17146,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 22,27.7,Ambient
17147,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 23,27,Cool
17148,6/24/17 21:30,6/24/17,Conditioning,1290,Tank 24,27,Cool
17149,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 13,26.4,Cool
17150,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 14,27.8,Ambient
17151,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 15,27.7,Ambient
17152,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 16,27.6,Ambient
17153,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 17,27,Cool
17154,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 18,27.7,Ambient
17155,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 19,26.8,Cool
17156,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 20,26.8,Cool
17157,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 21,27.8,Ambient
17158,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 22,27.6,Ambient
17159,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 23,27,Cool
17160,6/24/17 21:45,6/24/17,Conditioning,1305,Tank 24,27,Cool
17161,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 13,26.3,Cool
17162,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 14,27.6,Ambient
17163,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 15,27.6,Ambient
17164,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 16,27.6,Ambient
17165,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 17,27,Cool
17166,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 18,27.6,Ambient
17167,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 19,26.7,Cool
17168,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 20,26.8,Cool
17169,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 21,27.7,Ambient
17170,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 22,27.5,Ambient
17171,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 23,27,Cool
17172,6/24/17 22:00,6/24/17,Conditioning,1320,Tank 24,27,Cool
17173,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 13,26.3,Cool
17174,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 14,27.5,Ambient
17175,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 15,27.5,Ambient
17176,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 16,27.4,Ambient
17177,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 17,27,Cool
17178,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 18,27.6,Ambient
17179,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 19,26.7,Cool
17180,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 20,26.8,Cool
17181,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 21,27.5,Ambient
17182,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 22,27.4,Ambient
17183,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 23,27,Cool
17184,6/24/17 22:15,6/24/17,Conditioning,1335,Tank 24,27,Cool
17185,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 13,26.3,Cool
17186,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 14,27.6,Ambient
17187,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 15,27.4,Ambient
17188,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 16,27.6,Ambient
17189,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 17,27,Cool
17190,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 18,27.4,Ambient
17191,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 19,26.7,Cool
17192,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 20,26.8,Cool
17193,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 21,27.3,Ambient
17194,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 22,27.5,Ambient
17195,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 23,27,Cool
17196,6/24/17 22:30,6/24/17,Conditioning,1350,Tank 24,27,Cool
17197,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 13,26.2,Cool
17198,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 14,27.6,Ambient
17199,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 15,27.6,Ambient
17200,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 16,27.3,Ambient
17201,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 17,27,Cool
17202,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 18,27.3,Ambient
17203,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 19,26.7,Cool
17204,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 20,26.8,Cool
17205,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 21,27.6,Ambient
17206,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 22,27.3,Ambient
17207,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 23,27,Cool
17208,6/24/17 22:45,6/24/17,Conditioning,1365,Tank 24,27,Cool
17209,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 13,26.2,Cool
17210,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 14,27.3,Ambient
17211,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 15,27.5,Ambient
17212,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 16,27.5,Ambient
17213,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 17,27,Cool
17214,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 18,27.5,Ambient
17215,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 19,26.7,Cool
17216,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 20,26.8,Cool
17217,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 21,27.5,Ambient
17218,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 22,27.5,Ambient
17219,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 23,27,Cool
17220,6/24/17 23:00,6/24/17,Conditioning,1380,Tank 24,27,Cool
17221,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 13,26.2,Cool
17222,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 14,27.4,Ambient
17223,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 15,27.5,Ambient
17224,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 16,27.5,Ambient
17225,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 17,27,Cool
17226,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 18,27.3,Ambient
17227,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 19,26.7,Cool
17228,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 20,26.8,Cool
17229,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 21,27.3,Ambient
17230,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 22,27.4,Ambient
17231,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 23,27,Cool
17232,6/24/17 23:15,6/24/17,Conditioning,1395,Tank 24,27,Cool
17233,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 13,26.2,Cool
17234,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 14,27.5,Ambient
17235,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 15,27.5,Ambient
17236,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 16,27.5,Ambient
17237,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 17,26.9,Cool
17238,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 18,27.5,Ambient
17239,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 19,26.7,Cool
17240,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 20,26.8,Cool
17241,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 21,27.3,Ambient
17242,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 22,27.3,Ambient
17243,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 23,27,Cool
17244,6/24/17 23:30,6/24/17,Conditioning,1410,Tank 24,27,Cool
17245,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 13,26.2,Cool
17246,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 14,27.2,Ambient
17247,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 15,27.4,Ambient
17248,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 16,27.3,Ambient
17249,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 17,26.9,Cool
17250,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 18,27.3,Ambient
17251,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 19,26.7,Cool
17252,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 20,26.8,Cool
17253,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 21,27.2,Ambient
17254,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 22,27.2,Ambient
17255,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 23,27,Cool
17256,6/24/17 23:45,6/24/17,Conditioning,1425,Tank 24,27,Cool
17257,6/25/17 00:00,6/25/17,Conditioning,0,Tank 13,26.2,Cool
17258,6/25/17 00:00,6/25/17,Conditioning,0,Tank 14,27.3,Ambient
17259,6/25/17 00:00,6/25/17,Conditioning,0,Tank 15,27.3,Ambient
17260,6/25/17 00:00,6/25/17,Conditioning,0,Tank 16,27.1,Ambient
17261,6/25/17 00:00,6/25/17,Conditioning,0,Tank 17,26.9,Cool
17262,6/25/17 00:00,6/25/17,Conditioning,0,Tank 18,27.1,Ambient
17263,6/25/17 00:00,6/25/17,Conditioning,0,Tank 19,26.7,Cool
17264,6/25/17 00:00,6/25/17,Conditioning,0,Tank 20,26.8,Cool
17265,6/25/17 00:00,6/25/17,Conditioning,0,Tank 21,27.4,Ambient
17266,6/25/17 00:00,6/25/17,Conditioning,0,Tank 22,27.3,Ambient
17267,6/25/17 00:00,6/25/17,Conditioning,0,Tank 23,26.9,Cool
17268,6/25/17 00:00,6/25/17,Conditioning,0,Tank 24,26.8,Cool
17269,6/25/17 00:15,6/25/17,Conditioning,15,Tank 13,26.1,Cool
17270,6/25/17 00:15,6/25/17,Conditioning,15,Tank 14,27.3,Ambient
17271,6/25/17 00:15,6/25/17,Conditioning,15,Tank 15,27.2,Ambient
17272,6/25/17 00:15,6/25/17,Conditioning,15,Tank 16,27.3,Ambient
17273,6/25/17 00:15,6/25/17,Conditioning,15,Tank 17,26.7,Cool
17274,6/25/17 00:15,6/25/17,Conditioning,15,Tank 18,27.2,Ambient
17275,6/25/17 00:15,6/25/17,Conditioning,15,Tank 19,26.6,Cool
17276,6/25/17 00:15,6/25/17,Conditioning,15,Tank 20,26.7,Cool
17277,6/25/17 00:15,6/25/17,Conditioning,15,Tank 21,27.2,Ambient
17278,6/25/17 00:15,6/25/17,Conditioning,15,Tank 22,27.3,Ambient
17279,6/25/17 00:15,6/25/17,Conditioning,15,Tank 23,26.7,Cool
17280,6/25/17 00:15,6/25/17,Conditioning,15,Tank 24,26.5,Cool
17281,6/25/17 00:30,6/25/17,Conditioning,30,Tank 13,26,Cool
17282,6/25/17 00:30,6/25/17,Conditioning,30,Tank 14,27.3,Ambient
17283,6/25/17 00:30,6/25/17,Conditioning,30,Tank 15,27.2,Ambient
17284,6/25/17 00:30,6/25/17,Conditioning,30,Tank 16,27.3,Ambient
17285,6/25/17 00:30,6/25/17,Conditioning,30,Tank 17,26.6,Cool
17286,6/25/17 00:30,6/25/17,Conditioning,30,Tank 18,27.3,Ambient
17287,6/25/17 00:30,6/25/17,Conditioning,30,Tank 19,26.5,Cool
17288,6/25/17 00:30,6/25/17,Conditioning,30,Tank 20,26.5,Cool
17289,6/25/17 00:30,6/25/17,Conditioning,30,Tank 21,27.3,Ambient
17290,6/25/17 00:30,6/25/17,Conditioning,30,Tank 22,27.1,Ambient
17291,6/25/17 00:30,6/25/17,Conditioning,30,Tank 23,26.6,Cool
17292,6/25/17 00:30,6/25/17,Conditioning,30,Tank 24,26.2,Cool
17293,6/25/17 00:45,6/25/17,Conditioning,45,Tank 13,26,Cool
17294,6/25/17 00:45,6/25/17,Conditioning,45,Tank 14,27.2,Ambient
17295,6/25/17 00:45,6/25/17,Conditioning,45,Tank 15,27.3,Ambient
17296,6/25/17 00:45,6/25/17,Conditioning,45,Tank 16,27.1,Ambient
17297,6/25/17 00:45,6/25/17,Conditioning,45,Tank 17,26.5,Cool
17298,6/25/17 00:45,6/25/17,Conditioning,45,Tank 18,27.3,Ambient
17299,6/25/17 00:45,6/25/17,Conditioning,45,Tank 19,26.4,Cool
17300,6/25/17 00:45,6/25/17,Conditioning,45,Tank 20,26.3,Cool
17301,6/25/17 00:45,6/25/17,Conditioning,45,Tank 21,27.4,Ambient
17302,6/25/17 00:45,6/25/17,Conditioning,45,Tank 22,27.2,Ambient
17303,6/25/17 00:45,6/25/17,Conditioning,45,Tank 23,26.4,Cool
17304,6/25/17 00:45,6/25/17,Conditioning,45,Tank 24,26,Cool
17305,6/25/17 01:00,6/25/17,Conditioning,60,Tank 13,25.8,Cool
17306,6/25/17 01:00,6/25/17,Conditioning,60,Tank 14,27,Ambient
17307,6/25/17 01:00,6/25/17,Conditioning,60,Tank 15,27.1,Ambient
17308,6/25/17 01:00,6/25/17,Conditioning,60,Tank 16,27.1,Ambient
17309,6/25/17 01:00,6/25/17,Conditioning,60,Tank 17,26.3,Cool
17310,6/25/17 01:00,6/25/17,Conditioning,60,Tank 18,27.3,Ambient
17311,6/25/17 01:00,6/25/17,Conditioning,60,Tank 19,26.2,Cool
17312,6/25/17 01:00,6/25/17,Conditioning,60,Tank 20,26.2,Cool
17313,6/25/17 01:00,6/25/17,Conditioning,60,Tank 21,27.2,Ambient
17314,6/25/17 01:00,6/25/17,Conditioning,60,Tank 22,27,Ambient
17315,6/25/17 01:00,6/25/17,Conditioning,60,Tank 23,26.3,Cool
17316,6/25/17 01:00,6/25/17,Conditioning,60,Tank 24,26,Cool
17317,6/25/17 01:15,6/25/17,Conditioning,75,Tank 13,25.8,Cool
17318,6/25/17 01:15,6/25/17,Conditioning,75,Tank 14,27.1,Ambient
17319,6/25/17 01:15,6/25/17,Conditioning,75,Tank 15,27.2,Ambient
17320,6/25/17 01:15,6/25/17,Conditioning,75,Tank 16,27,Ambient
17321,6/25/17 01:15,6/25/17,Conditioning,75,Tank 17,26.2,Cool
17322,6/25/17 01:15,6/25/17,Conditioning,75,Tank 18,27,Ambient
17323,6/25/17 01:15,6/25/17,Conditioning,75,Tank 19,26.2,Cool
17324,6/25/17 01:15,6/25/17,Conditioning,75,Tank 20,26.1,Cool
17325,6/25/17 01:15,6/25/17,Conditioning,75,Tank 21,27,Ambient
17326,6/25/17 01:15,6/25/17,Conditioning,75,Tank 22,27,Ambient
17327,6/25/17 01:15,6/25/17,Conditioning,75,Tank 23,26.3,Cool
17328,6/25/17 01:15,6/25/17,Conditioning,75,Tank 24,26,Cool
17329,6/25/17 01:30,6/25/17,Conditioning,90,Tank 13,25.7,Cool
17330,6/25/17 01:30,6/25/17,Conditioning,90,Tank 14,27.1,Ambient
17331,6/25/17 01:30,6/25/17,Conditioning,90,Tank 15,27,Ambient
17332,6/25/17 01:30,6/25/17,Conditioning,90,Tank 16,27.1,Ambient
17333,6/25/17 01:30,6/25/17,Conditioning,90,Tank 17,26.1,Cool
17334,6/25/17 01:30,6/25/17,Conditioning,90,Tank 18,27.1,Ambient
17335,6/25/17 01:30,6/25/17,Conditioning,90,Tank 19,26.1,Cool
17336,6/25/17 01:30,6/25/17,Conditioning,90,Tank 20,26,Cool
17337,6/25/17 01:30,6/25/17,Conditioning,90,Tank 21,27.1,Ambient
17338,6/25/17 01:30,6/25/17,Conditioning,90,Tank 22,27.1,Ambient
17339,6/25/17 01:30,6/25/17,Conditioning,90,Tank 23,26.2,Cool
17340,6/25/17 01:30,6/25/17,Conditioning,90,Tank 24,25.9,Cool
17341,6/25/17 01:45,6/25/17,Conditioning,105,Tank 13,25.6,Cool
17342,6/25/17 01:45,6/25/17,Conditioning,105,Tank 14,27.1,Ambient
17343,6/25/17 01:45,6/25/17,Conditioning,105,Tank 15,27.2,Ambient
17344,6/25/17 01:45,6/25/17,Conditioning,105,Tank 16,27.1,Ambient
17345,6/25/17 01:45,6/25/17,Conditioning,105,Tank 17,26.1,Cool
17346,6/25/17 01:45,6/25/17,Conditioning,105,Tank 18,27.1,Ambient
17347,6/25/17 01:45,6/25/17,Conditioning,105,Tank 19,26.1,Cool
17348,6/25/17 01:45,6/25/17,Conditioning,105,Tank 20,26,Cool
17349,6/25/17 01:45,6/25/17,Conditioning,105,Tank 21,27,Ambient
17350,6/25/17 01:45,6/25/17,Conditioning,105,Tank 22,27.2,Ambient
17351,6/25/17 01:45,6/25/17,Conditioning,105,Tank 23,26.2,Cool
17352,6/25/17 01:45,6/25/17,Conditioning,105,Tank 24,25.9,Cool
17353,6/25/17 02:00,6/25/17,Conditioning,120,Tank 13,25.6,Cool
17354,6/25/17 02:00,6/25/17,Conditioning,120,Tank 14,27.1,Ambient
17355,6/25/17 02:00,6/25/17,Conditioning,120,Tank 15,27,Ambient
17356,6/25/17 02:00,6/25/17,Conditioning,120,Tank 16,26.9,Ambient
17357,6/25/17 02:00,6/25/17,Conditioning,120,Tank 17,26,Cool
17358,6/25/17 02:00,6/25/17,Conditioning,120,Tank 18,27,Ambient
17359,6/25/17 02:00,6/25/17,Conditioning,120,Tank 19,26,Cool
17360,6/25/17 02:00,6/25/17,Conditioning,120,Tank 20,25.9,Cool
17361,6/25/17 02:00,6/25/17,Conditioning,120,Tank 21,26.8,Ambient
17362,6/25/17 02:00,6/25/17,Conditioning,120,Tank 22,26.9,Ambient
17363,6/25/17 02:00,6/25/17,Conditioning,120,Tank 23,26.2,Cool
17364,6/25/17 02:00,6/25/17,Conditioning,120,Tank 24,26,Cool
17365,6/25/17 02:15,6/25/17,Conditioning,135,Tank 13,25.6,Cool
17366,6/25/17 02:15,6/25/17,Conditioning,135,Tank 14,26.7,Ambient
