Plug.ID,StartDate,EndDate,Tank,Colony.ID,Fused.Initial,Area.Initial,Polyps.Initial,Fused.Final,Area.Final,Polyps.Final,Temperature,Nutrition,Treatment,Cohort,Days,Notes,Method Notes
A332,20170616,20170708,24,7,Fused,2.353,3,Fused,6.507,5,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,6,Fused,2.611,2,Fused,3.402,3,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,7,Fused,2.976,2,Fused,3.022,3,Cool,Heterotrophy,CH,20170610,23,,
A341,20170616,20170708,24,2,Fused,6.19,4,Fused,3.864,3,Cool,Heterotrophy,CH,20170610,23,,
A341,20170616,20170708,24,3,Fused,7.324,5,Fused,8.502,5,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,3,Fused,5.757,5,Fused,12.228,12,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,5,Fused,4.438,3,Fused,3.498,4,Cool,Heterotrophy,CH,20170610,23,,
A373,20170616,20170708,19,1,Fused,2.677,3,Fused,5.582,3,Cool,Heterotrophy,CH,20170610,23,,
A373,20170616,20170708,19,2,Fused,2.233,3,Fused,3.56,4,Cool,Heterotrophy,CH,20170610,23,,
A374,20170616,20170708,19,2,Fused,3.808,3,Fused,4.558,4,Cool,Heterotrophy,CH,20170610,23,,
A377,20170615,20170703,19,3,Fused,2.289,2,Fused,3.317,3,Cool,Heterotrophy,CH,20170610,19,,
A377,20170615,20170703,19,11,Fused,7,7,Fused,14.128,13,Cool,Heterotrophy,CH,20170610,19,,
A379,20170616,20170708,17,1,Fused,2.149,2,Fused,4.444,4,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,2,Fused,2.715,2,Fused,3.506,5,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,3,Fused,22.476,15,Fused,40.378,25,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,6,Fused,3.748,3,Fused,6.78,8,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,8,Fused,5.468,3,Fused,5.994,4,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,9,Fused,7.768,8,Fused,13.178,13,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,10,Fused,2.847,3,Fused,7.026,7,Cool,Heterotrophy,CH,20170610,23,,
A380,20170615,20170703,17,2,Fused,6.778,4,Fused,8.482,10,Cool,Heterotrophy,CH,20170610,19,,
A380,20170615,20170703,17,4,Fused,4.787,4,Fused,7.407,8,Cool,Heterotrophy,CH,20170610,19,,
A380,20170615,20170703,17,6,Fused,3.169,2,Fused,3.72,3,Cool,Heterotrophy,CH,20170610,19,,
A384,20170616,20170708,17,6,Fused,3.813,2,Fused,4.809,4,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,7,Fused,3.279,2,Fused,2.133,3,Cool,Heterotrophy,CH,20170610,23,,
A389,20170615,20170703,17,8,Fused,4.075,4,Fused,1.813,1,Cool,Heterotrophy,CH,20170610,19,,
A393,20170616,20170708,24,3,Fused,2.649,2,Fused,1.733,3,Cool,Heterotrophy,CH,20170611,23,,
A393,20170616,20170708,24,4,Fused,2.893,2,Fused,5.778,5,Cool,Heterotrophy,CH,20170611,23,,
A500,20170616,20170708,17,1,Fused,1.568,2,Fused,3.705,4,Cool,Heterotrophy,CH,20170611,23,,
A510,20170616,20170708,19,2,Fused,2.979,3,Fused,4.564,3,Cool,Heterotrophy,CH,20170611,23,,
A510,20170616,20170708,19,3,Fused,4.223,2,Fused,7.27,5,Cool,Heterotrophy,CH,20170611,23,,
A510,20170616,20170708,19,4,Fused,4.072,2,Fused,3.815,5,Cool,Heterotrophy,CH,20170611,23,,
A514,20170616,20170708,19,4,Fused,5.205,6,Fused,8.857,9,Cool,Heterotrophy,CH,20170611,23,,
A536,20170616,20170708,24,2,Fused,1.859,2,Fused,3.428,4,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,1,Fused,4.558,3,Fused,8.918,4,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,2,Fused,4.685,3,Fused,4.536,4,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,3,Fused,3.074,4,Fused,4.787,6,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,4,Fused,3.508,2,Fused,1.036,2,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,10,Fused,3.035,4,Fused,3.486,2,Cool,Heterotrophy,CH,20170612,23,,
A749,20170615,20170703,19,3,Fused,3.267,2,Fused,5.939,7,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,14,Fused,2.623,2,Fused,3.844,6,Cool,Heterotrophy,CH,20170613,19,,
A136,20170615,20170703,17,5,Not Fused,2.763,1,Fused,NA,NA,Cool,Heterotrophy,CH,20170609,19,"Colonies 4, 7, 8 fused at end",
A136,20170615,20170703,17,7,Not Fused,3.394,1,Fused,NA,6,Cool,Heterotrophy,CH,20170609,19,,
A380,20170615,20170703,17,5,Not Fused,1.109,1,Fused,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A380,20170615,20170703,17,14,Not Fused,2.323,1,Fused,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A393,20170616,20170708,24,2,Not Fused,2.167,1,Fused,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A393,20170616,20170708,24,5,Not Fused,1.863,1,Fused,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A538,20170616,20170708,24,9,Not Fused,1.482,1,Fused,NA,NA,Cool,Heterotrophy,CH,20170612,23,,
A610,20170616,20170708,17,1,Not Fused,1.291,1,Fused,NA,NA,Cool,Heterotrophy,CH,20170612,23,,
A610,20170616,20170708,17,2,Not Fused,0.613,1,Fused,NA,NA,Cool,Heterotrophy,CH,20170612,23,Fused together,
A038,20170615,20170703,24,1,Fused,3.395,2,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A038,20170615,20170703,24,11,Fused,4.428,3,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A042,20170615,20170703,24,7,Fused,2.512,3,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A043,20170615,20170703,24,6,Fused,2.791,3,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A043,20170615,20170703,24,8,Fused,1.436,2,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A043,20170615,20170703,24,10,Fused,6.723,8,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A051,20170615,20170703,24,4,Fused,3.72,4,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A147,20170616,20170708,17,1,Fused,7.033,3,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,5,Fused,6,3,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,11,Fused,5.412,2,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,4,Fused,3.301,5,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,5,Fused,1.553,2,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,6,Fused,2.965,4,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,8,Fused,5.371,5,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,10,Fused,3.027,2,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A168,20170615,20170703,19,9,Fused,3.741,2,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A335,20170616,20170708,24,1,Fused,1.048,2,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,2,Fused,2.58,2,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,5,Fused,3.677,3,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A341,20170616,20170708,24,4,Fused,5.69,3,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,8,Fused,3.038,2,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,10,Fused,2.528,2,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A374,20170616,20170708,19,3,Fused,2.006,2,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A377,20170615,20170703,19,13,Fused,2.597,2,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A380,20170615,20170703,17,10,Fused,43.004,28,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,completely fused on the outside but some breaks in colony in the middle where algae is formed,
A380,20170615,20170703,17,11,Fused,3.759,2,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A380,20170615,20170703,17,12,Fused,14.013,11,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A383,20170615,20170703,17,4,Fused,5.629,5,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A383,20170615,20170703,17,6,Fused,17.914,14,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A383,20170615,20170703,17,7,Fused,7.61,4,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A384,20170616,20170708,17,1,Fused,4.143,3,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A384,20170616,20170708,17,2,Fused,2.532,2,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A384,20170616,20170708,17,3,Fused,4.905,3,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,6,Fused,22.852,18,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A389,20170615,20170703,17,1,Fused,8.907,6,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A389,20170615,20170703,17,2,Fused,14.701,14,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A389,20170615,20170703,17,5,Fused,2.72,3,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A389,20170615,20170703,17,9,Fused,111.663,51,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A399,20170616,20170708,24,1,Fused,2.984,3,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A399,20170616,20170708,24,2,Fused,1.261,2,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A506,20170616,20170708,17,3,Fused,3.693,2,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A506,20170616,20170708,17,6,Fused,2.769,2,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A514,20170616,20170708,19,3,Fused,2.905,2,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A538,20170616,20170708,24,5,Fused,1.214,2,NA,NA,NA,Cool,Heterotrophy,CH,20170612,23,,
A749,20170615,20170703,19,4,Fused,3.706,2,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,5,Fused,4.696,3,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,8,Fused,2.777,5,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,9,Fused,4.992,6,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A038,20170615,20170703,24,2,Not Fused,2.214,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A038,20170615,20170703,24,5,Not Fused,1.283,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A038,20170615,20170703,24,10,Not Fused,0.909,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A042,20170615,20170703,24,6,Not Fused,2.097,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A043,20170615,20170703,24,3,Not Fused,0.691,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A043,20170615,20170703,24,7,Not Fused,0.938,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A043,20170615,20170703,24,11,Not Fused,1.336,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A046,20170616,20170708,24,3,Not Fused,2.091,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A051,20170615,20170703,24,10,Not Fused,1.841,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A147,20170616,20170708,17,2,Not Fused,0.691,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,3,Not Fused,1.017,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,4,Not Fused,3.588,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,6,Not Fused,1.037,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,7,Not Fused,1.397,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,9,Not Fused,2.773,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,10,Not Fused,0.951,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,12,Not Fused,4.147,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,13,Not Fused,4.089,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,14,Not Fused,1.202,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,15,Not Fused,1.979,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,16,Not Fused,1.917,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A147,20170616,20170708,17,18,Not Fused,1.002,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,1,Not Fused,1.615,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,2,Not Fused,1.653,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,3,Not Fused,0.645,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,7,Not Fused,0.951,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,11,Not Fused,1.145,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A162,20170616,20170708,19,12,Not Fused,0.681,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,23,,
A168,20170615,20170703,19,7,Not Fused,1.398,1,NA,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A332,20170616,20170708,24,1,Not Fused,2.099,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,A050 Dead,
A332,20170616,20170708,24,2,Not Fused,0.917,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,4,Not Fused,2.476,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,9,Not Fused,0.967,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,10,Not Fused,2.555,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,11,Not Fused,1.955,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A341,20170616,20170708,24,1,Not Fused,2.233,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A341,20170616,20170708,24,5,Not Fused,1.528,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,4,Not Fused,1.489,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,6,Not Fused,2.292,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,7,Not Fused,1,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,9,Not Fused,0.777,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A374,20170616,20170708,19,4,Not Fused,1.55,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A377,20170615,20170703,19,12,Not Fused,3.317,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A380,20170615,20170703,17,7,Not Fused,1.619,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,"covered by a lot of algae, hard to tell exactly where the polp lies",
A380,20170615,20170703,17,8,Not Fused,0.703,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A380,20170615,20170703,17,13,Not Fused,2.093,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A383,20170615,20170703,17,2,Not Fused,2.282,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,"2 and 3 fused together, 2 also had new polyp on in colony, counted only 2 for colony, but did say 3 was fused.",
A383,20170615,20170703,17,3,Not Fused,2.928,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A383,20170615,20170703,17,5,Not Fused,1.795,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A384,20170616,20170708,17,4,Not Fused,2.288,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A384,20170616,20170708,17,5,Not Fused,1.278,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A384,20170616,20170708,17,9,Not Fused,1.009,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,1,Not Fused,1.278,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,2,Not Fused,1.771,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,3,Not Fused,1.765,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,4,Not Fused,2.429,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,5,Not Fused,0.984,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,8,Not Fused,1.305,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A387,20170616,20170708,17,9,Not Fused,2.263,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,23,,
A389,20170615,20170703,17,4,Not Fused,1.104,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,"Colony 9 fragmented, areas added together",
A389,20170615,20170703,17,6,Not Fused,1.245,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A389,20170615,20170703,17,7,Not Fused,0.965,1,NA,NA,NA,Cool,Heterotrophy,CH,20170610,19,,
A399,20170616,20170708,24,7,Not Fused,1.559,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A500,20170616,20170708,17,2,Not Fused,1.661,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A506,20170616,20170708,17,1,Not Fused,0.494,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A506,20170616,20170708,17,4,Not Fused,2.249,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A506,20170616,20170708,17,5,Not Fused,1.148,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A506,20170616,20170708,17,7,Not Fused,2.719,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A506,20170616,20170708,17,8,Not Fused,0.529,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A510,20170616,20170708,19,1,Not Fused,2.836,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A510,20170616,20170708,19,5,Not Fused,1.442,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A514,20170616,20170708,19,1,Not Fused,1.178,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A514,20170616,20170708,19,2,Not Fused,1.625,1,NA,NA,NA,Cool,Heterotrophy,CH,20170611,23,,
A538,20170616,20170708,24,11,Not Fused,0.637,1,NA,NA,NA,Cool,Heterotrophy,CH,20170612,23,,
A538,20170616,20170708,24,12,Not Fused,0.719,1,NA,NA,NA,Cool,Heterotrophy,CH,20170612,23,,
A749,20170615,20170703,19,1,Not Fused,1.214,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,2,Not Fused,0.16,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,6,Not Fused,2.518,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,7,Not Fused,0.745,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,10,Not Fused,0.715,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,11,Not Fused,1.34,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,12,Not Fused,0.855,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,13,Not Fused,0.707,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,15,Not Fused,1.048,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,16,Not Fused,0.95,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,17,Not Fused,0.905,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,18,Not Fused,0.5,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A749,20170615,20170703,19,19,Not Fused,0.776,1,NA,NA,NA,Cool,Heterotrophy,CH,20170613,19,,
A038,20170615,20170703,24,7,Not Fused,1.249,1,Not Fused,0.772,1,Cool,Heterotrophy,CH,20170609,19,,
A042,20170615,20170703,24,5,Not Fused,1.243,1,Not Fused,3.763,5,Cool,Heterotrophy,CH,20170609,19,,
A042,20170615,20170703,24,8,Not Fused,1.426,1,Not Fused,2.834,1,Cool,Heterotrophy,CH,20170609,19,,
A043,20170615,20170703,24,4,Not Fused,1.139,1,Not Fused,2.001,1,Cool,Heterotrophy,CH,20170609,19,,
A043,20170615,20170703,24,5,Not Fused,1.15,1,Not Fused,1.597,1,Cool,Heterotrophy,CH,20170609,19,,
A046,20170616,20170708,24,2,Not Fused,2.117,1,Not Fused,4.783,5,Cool,Heterotrophy,CH,20170609,23,,
A051,20170615,20170703,24,3,Not Fused,1.405,1,Not Fused,3.958,3,Cool,Heterotrophy,CH,20170609,19,,
A051,20170615,20170703,24,5,Not Fused,1.8,1,Not Fused,4.629,4,Cool,Heterotrophy,CH,20170609,19,,
A051,20170615,20170703,24,6,Not Fused,0.931,1,Not Fused,1.763,2,Cool,Heterotrophy,CH,20170609,19,,
A051,20170615,20170703,24,13,Not Fused,1.382,1,Not Fused,2.864,1,Cool,Heterotrophy,CH,20170609,19,,
A051,20170615,20170703,24,14,Not Fused,1.334,1,Not Fused,2.819,1,Cool,Heterotrophy,CH,20170609,19,,
A136,20170615,20170703,17,2,Not Fused,1.324,1,Not Fused,1.646,1,Cool,Heterotrophy,CH,20170609,19,,
A136,20170615,20170703,17,3,Not Fused,2.317,1,Not Fused,4.113,2,Cool,Heterotrophy,CH,20170609,19,,
A136,20170615,20170703,17,9,Not Fused,2.67,1,Not Fused,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A136,20170615,20170703,17,11,Not Fused,2.065,1,Not Fused,NA,NA,Cool,Heterotrophy,CH,20170609,19,,
A162,20170616,20170708,19,9,Not Fused,0.752,1,Not Fused,1.366,1,Cool,Heterotrophy,CH,20170609,23,,
A168,20170615,20170703,19,1,Not Fused,1.892,1,Not Fused,2.296,4,Cool,Heterotrophy,CH,20170609,19,,
A168,20170615,20170703,19,3,Not Fused,1.499,1,Not Fused,1.857,2,Cool,Heterotrophy,CH,20170609,19,,
A168,20170615,20170703,19,4,Not Fused,2.104,1,Not Fused,2.012,1,Cool,Heterotrophy,CH,20170609,19,,
A168,20170615,20170703,19,5,Not Fused,1.157,1,Not Fused,1.403,1,Cool,Heterotrophy,CH,20170609,19,,
A168,20170615,20170703,19,10,Not Fused,1.1,1,Not Fused,1.758,3,Cool,Heterotrophy,CH,20170609,19,,
A168,20170615,20170703,19,12,Not Fused,1.833,1,Not Fused,1.699,1,Cool,Heterotrophy,CH,20170609,19,,
A168,20170615,20170703,19,13,Not Fused,0.881,1,Not Fused,1.403,2,Cool,Heterotrophy,CH,20170609,19,,
A170,20170616,20170708,19,2,Not Fused,2.08,1,Not Fused,4.007,2,Cool,Heterotrophy,CH,20170609,23,,
A170,20170616,20170708,19,3,Not Fused,1.498,1,Not Fused,3.403,3,Cool,Heterotrophy,CH,20170609,23,,
A170,20170616,20170708,19,4,Not Fused,3.154,1,Not Fused,4.081,3,Cool,Heterotrophy,CH,20170609,23,,
A332,20170616,20170708,24,3,Not Fused,1.624,1,Not Fused,4.491,4,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,3,Not Fused,0.973,1,Not Fused,2.515,1,Cool,Heterotrophy,CH,20170610,23,,
A335,20170616,20170708,24,8,Not Fused,1.062,1,Not Fused,3.664,3,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,1,Not Fused,2.706,1,Not Fused,6.206,3,Cool,Heterotrophy,CH,20170610,23,,
A367,20170616,20170708,19,2,Not Fused,2.795,1,Not Fused,3.398,3,Cool,Heterotrophy,CH,20170610,23,,
A374,20170616,20170708,19,1,Not Fused,2.747,1,Not Fused,3.866,4,Cool,Heterotrophy,CH,20170610,23,,
A377,20170615,20170703,19,1,Not Fused,2.173,1,Not Fused,2.959,3,Cool,Heterotrophy,CH,20170610,19,A369 dead at final measurement,
A377,20170615,20170703,19,2,Not Fused,1.555,1,Not Fused,0.886,1,Cool,Heterotrophy,CH,20170610,19,,
A377,20170615,20170703,19,4,Not Fused,1.735,1,Not Fused,2.399,2,Cool,Heterotrophy,CH,20170610,19,,
A377,20170615,20170703,19,5,Not Fused,1.323,1,Not Fused,2.173,2,Cool,Heterotrophy,CH,20170610,19,,
A377,20170615,20170703,19,6,Not Fused,1.282,1,Not Fused,2,1,Cool,Heterotrophy,CH,20170610,19,,
A377,20170615,20170703,19,7,Not Fused,2.462,1,Not Fused,3.827,3,Cool,Heterotrophy,CH,20170610,19,,
A377,20170615,20170703,19,8,Not Fused,2.076,1,Not Fused,3.38,2,Cool,Heterotrophy,CH,20170610,19,,
A377,20170615,20170703,19,9,Not Fused,1.094,1,Not Fused,2.164,5,Cool,Heterotrophy,CH,20170610,19,,
A377,20170615,20170703,19,10,Not Fused,2.19,1,Not Fused,3.112,4,Cool,Heterotrophy,CH,20170610,19,,
A379,20170616,20170708,17,4,Not Fused,0.852,1,Not Fused,1.771,1,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,5,Not Fused,2.504,1,Not Fused,5.904,4,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,7,Not Fused,0.653,1,Not Fused,1.256,1,Cool,Heterotrophy,CH,20170610,23,,
A379,20170616,20170708,17,11,Not Fused,0.832,1,Not Fused,2.374,3,Cool,Heterotrophy,CH,20170610,23,,
A380,20170615,20170703,17,1,Not Fused,3.214,1,Not Fused,3.779,1,Cool,Heterotrophy,CH,20170610,19,,
A380,20170615,20170703,17,3,Not Fused,0.77,1,Not Fused,1.619,1,Cool,Heterotrophy,CH,20170610,19,"Colony 3 looks as if it is dying, going lighter color, but still visible polyp on initial - still living in final!",
