Date,PlugID,Cohort,Tank,Temperature,Nutrition,Treatment,Survivorship,Censor,Time,Days
20170621,A549,20170612,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A550,20170612,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A551,20170612,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A715,20170613,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A716,20170613,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A717,20170613,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A718,20170613,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A719,20170613,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A720,20170613,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A721,20170613,22,Ambient,No Heterotrophy,AN,0,1,3,12
20170621,A722,20170613,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A723,20170613,22,Ambient,No Heterotrophy,AN,0,1,3,12
20170621,A724,20170613,22,Ambient,No Heterotrophy,AN,1,0,3,12
20170621,A184,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A185,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A186,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A187,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A188,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A189,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A190,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A191,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A192,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A193,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A194,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A195,20170609,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A343,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A344,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A345,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A346,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A347,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A348,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A349,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A350,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A351,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A352,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A353,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A354,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A355,20170610,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A525,20170611,23,Cool,No Heterotrophy,CN,0,1,3,12
20170621,A526,20170611,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A527,20170611,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A528,20170611,23,Cool,No Heterotrophy,CN,0,1,3,12
20170621,A635,20170612,23,Cool,No Heterotrophy,CN,0,1,3,12
20170621,A636,20170612,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A637,20170612,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A638,20170612,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A639,20170612,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A640,20170612,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A776,20170613,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A777,20170613,23,Cool,No Heterotrophy,CN,0,1,3,12
20170621,A778,20170613,23,Cool,No Heterotrophy,CN,1,0,3,12
20170621,A779,20170613,23,Cool,No Heterotrophy,CN,0,1,3,12
20170621,A037,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A038,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A039,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A040,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A041,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A042,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A043,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A044,20170609,24,Cool,Heterotrophy,CH,0,1,3,12
20170621,A045,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A046,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A047,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A048,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A049,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A050,20170609,24,Cool,Heterotrophy,CH,0,1,3,12
20170621,A051,20170609,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A329,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A330,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A331,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A332,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A333,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A334,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A335,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A336,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A337,20170610,24,Cool,Heterotrophy,CH,0,1,3,12
20170621,A338,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A339,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A340,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A341,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A342,20170610,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A393,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A394,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A395,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A396,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A397,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A398,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A399,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A400,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A401,20170611,24,Cool,Heterotrophy,CH,0,1,3,12
20170621,A402,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A403,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A404,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A405,20170611,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A529,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A530,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A531,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A532,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A533,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A534,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A535,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A536,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A537,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A538,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A539,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170621,A540,20170612,24,Cool,Heterotrophy,CH,1,0,3,12
20170629,A118,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A119,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A120,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A121,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A122,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A123,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A124,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A125,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A126,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A127,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A128,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A129,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A130,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A131,20170609,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A132,20170609,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A234,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A235,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A236,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A407,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A408,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A409,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A410,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A411,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A412,20170610,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A413,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A414,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A415,20170610,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A416,20170610,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A417,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A418,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A419,20170610,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A420,20170610,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A469,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A470,20170611,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A471,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A472,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A473,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A474,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A475,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A476,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A477,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A478,20170611,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A479,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A480,20170611,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A592,20170612,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A593,20170612,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A594,20170612,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A595,20170612,13,Cool,No Heterotrophy,CN,1,0,4,20
20170629,A596,20170612,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A725,20170613,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A726,20170613,13,Cool,No Heterotrophy,CN,0,1,4,20
20170629,A103,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A104,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A105,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A106,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A107,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A108,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A109,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A110,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A111,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A112,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A113,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A114,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A115,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A116,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A117,20170609,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A237,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A238,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A239,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A260,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A261,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A262,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A263,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A264,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A265,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A266,20170610,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A267,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A268,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A269,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A270,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A271,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A272,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A273,20170610,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A455,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A456,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A457,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A458,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A459,20170611,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A460,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A461,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A462,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A463,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A464,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A465,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A466,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A467,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A468,20170611,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A583,20170612,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A584,20170612,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A585,20170612,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A586,20170612,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A587,20170612,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A588,20170612,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A589,20170612,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A590,20170612,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A591,20170612,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A628,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A641,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A642,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A643,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A644,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A645,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A646,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A647,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A649,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A651,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A653,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A654,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A656,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A657,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A658,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A659,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A660,20170613,14,Ambient,Heterotrophy,AH,1,0,4,20
20170629,A661,20170613,14,Ambient,Heterotrophy,AH,0,1,4,20
20170629,A148,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A149,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A150,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A151,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A152,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A153,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A154,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A155,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A156,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A157,20170609,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A158,20170609,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A240,20170611,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A241,20170611,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A242,20170611,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A393,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A394,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A395,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A396,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A397,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A398,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A399,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A400,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A401,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A402,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A403,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A404,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A405,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A406,20170610,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A481,20170611,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A482,20170611,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A483,20170611,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A484,20170611,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A485,20170611,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A486,20170611,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A487,20170611,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A488,20170611,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A489,20170611,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A490,20170611,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A491,20170611,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A492,20170611,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A597,20170612,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A598,20170612,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A599,20170612,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A600,20170612,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A601,20170612,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A727,20170613,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A728,20170613,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A729,20170613,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A730,20170613,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A731,20170613,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A732,20170613,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A733,20170613,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A734,20170613,15,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A735,20170613,15,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A090,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A091,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A092,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A093,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A094,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A095,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A096,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A097,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A098,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A099,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A100,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A101,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A102,20170609,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A243,20170611,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A244,20170611,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A245,20170611,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A274,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A275,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A276,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A277,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A278,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A279,20170610,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A280,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A281,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A282,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A283,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A284,20170610,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A285,20170610,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A451,20170611,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A452,20170611,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A453,20170611,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A454,20170611,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A577,20170612,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A578,20170612,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A579,20170612,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A580,20170612,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A581,20170612,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A582,20170612,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A663,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A664,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A665,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A666,20170613,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A667,20170613,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A668,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A669,20170613,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A670,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A671,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A672,20170613,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A673,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A674,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A675,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A676,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A677,20170613,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A678,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A679,20170613,16,Ambient,No Heterotrophy,AN,0,1,4,20
20170629,A680,20170613,16,Ambient,No Heterotrophy,AN,1,0,4,20
20170629,A133,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A134,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A135,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A136,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A137,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A138,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A139,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A140,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A141,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A142,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A143,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A144,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A145,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A146,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A147,20170609,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A246,20170611,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A247,20170611,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A248,20170611,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A378,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A379,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A380,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A381,20170610,17,Cool,Heterotrophy,CH,0,1,4,20
20170629,A382,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A383,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A384,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A385,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A386,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A387,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A388,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A389,20170610,17,Cool,Heterotrophy,CH,0,1,4,20
20170629,A390,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A391,20170610,17,Cool,Heterotrophy,CH,0,1,4,20
20170629,A392,20170610,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A493,20170611,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A494,20170611,17,Cool,Heterotrophy,CH,1,0,4,20
20170629,A495,20170611,17,Cool,Heterotrophy,CH,1,0,4,20
