Plug,Spat,Sample,Polyps,Cohort,Temperature,Nutrition,Treatment,Tank,ScanDate,Slice,Position,Tissue,Thickness,Notes
A336,c,A336c,5,20170610,Cool,Heterotrophy,CH,24,20171212,1,-0.39,Connecting,546.15,
A336,c,A336c,5,20170610,Cool,Heterotrophy,CH,24,20171212,2,0.02,Connecting,721.82,
A336,c,A336c,5,20170610,Cool,Heterotrophy,CH,24,20171212,2,0.02,Connecting,737.05,
A336,c,A336c,5,20170610,Cool,Heterotrophy,CH,24,20171212,2,0.02,Connecting,592.54,
A336,c,A336c,5,20170610,Cool,Heterotrophy,CH,24,20171212,3,0.15,Polyp,707.31,
A336,c,A336c,5,20170610,Cool,Heterotrophy,CH,24,20171212,3,0.15,Connecting,420.19,
A336,c,A336c,5,20170610,Cool,Heterotrophy,CH,24,20171212,3,0.15,Connecting,564.39,
A336,c,A336c,5,20170610,Cool,Heterotrophy,CH,24,20171212,3,0.15,Connecting,649.79,
A336,d,A336d,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.13,Polyp,803.17,
A336,d,A336d,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.13,Polyp,766.9,
A336,d,A336d,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.13,Connecting,587.22,
A336,d,A336d,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.13,Connecting,521.82,
A336,d,A336d,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.13,Connecting,479.99,
A336,e,A336e,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.07,Polyp,762.43,
A336,e,A336e,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.07,Polyp,845.27,
A336,e,A336e,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.07,Connecting,520.59,
A336,e,A336e,1,20170610,Cool,Heterotrophy,CH,24,20171212,1,0.07,Connecting,615.24,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.6,Polyp,1071.21,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.6,Polyp,916.84,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.6,Connecting,435.85,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.6,Connecting,63.05,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.6,Connecting,394.45,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,2,0.14,Polyp,743.06,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,2,0.14,Polyp,756.31,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,2,0.14,Connecting,509.91,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,2,0.14,Connecting,491.58,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,2,0.14,Connecting,596.8,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.55,Polyp,1059.22,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.55,Polyp,1099.79,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.55,Connecting,457.13,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.55,Connecting,466.77,
A368,a,A368a,10,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.55,Connecting,563.65,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.26,Polyp,915.24,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.26,Polyp,1010.26,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.26,Connecting,556.38,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.26,Connecting,432.49,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,1,-0.26,Connecting,439.54,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,2,-0.19,Polyp,776.57,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,2,-0.19,Polyp,760.06,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,2,-0.19,Connecting,536,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,2,-0.19,Connecting,509.34,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,2,-0.19,Connecting,516.19,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.2,Polyp,950.92,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.2,Polyp,624.95,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.2,Connecting,431.42,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.2,Connecting,649.24,
A368,b,A368b,4,20170610,Cool,Heterotrophy,CH,19,20171106,3,0.2,Connecting,519.92,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.15,Polyp,703.67,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.15,Polyp,653.34,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.15,Connecting,384.24,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.15,Connecting,470.6,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.15,Connecting,404.93,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.1,Polyp,584.85,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.1,Polyp,469.57,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.1,Connecting,666.49,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.1,Connecting,434.7,
A497,a,A497a,4,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.1,Connecting,482.11,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.18,Polyp,790.79,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.18,Polyp,880.23,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.18,Connecting,751.49,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.18,Connecting,504.43,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,1,-0.18,Connecting,712.31,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.2,Polyp,830.57,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.2,Polyp,1001.08,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.2,Connecting,623.74,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.2,Connecting,460.53,
A497,b,A497b,3,20170611,Cool,Heterotrophy,CH,17,20171119,2,0.2,Connecting,413.58,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,1,0.34,Polyp,622.45,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,1,0.34,Polyp,614.3,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,1,0.34,Connecting,311.79,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,1,0.34,Connecting,308.9,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,1,0.34,Connecting,296.27,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,2,-0.03,Polyp,740.97,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,2,-0.03,Polyp,690.05,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,2,-0.03,Polyp,695.56,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,2,-0.03,Connecting,277.97,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,2,-0.03,Connecting,485.34,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,2,-0.03,Connecting,526.22,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,3,0.24,Polyp,788.11,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,3,0.24,Connecting,315.44,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,3,0.24,Connecting,650.53,
A497,c,A497c,5,20170611,Cool,Heterotrophy,CH,17,20171119,3,0.24,Connecting,238.51,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.41,Polyp,673.7,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.41,Polyp,709.48,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.41,Connecting,453.41,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.41,Connecting,666,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.41,Connecting,504.81,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.13,Polyp,841.25,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.13,Polyp,749.03,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.13,Connecting,516.12,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.13,Connecting,788.45,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.13,Connecting,403.52,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,3,-0.22,Polyp,1152.21,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,3,-0.22,Polyp,925.16,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,3,-0.22,Connecting,626.88,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,3,-0.22,Connecting,636.35,
A535,a,A535a,11,20170612,Cool,Heterotrophy,CH,24,20171119,3,-0.22,Connecting,410,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,1,-0.35,Polyp,756.15,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,1,-0.35,Polyp,909.57,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,1,-0.35,Connecting,381.16,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,1,-0.35,Connecting,320.56,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,1,-0.35,Connecting,208.04,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.18,Polyp,753.14,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.18,Connecting,347.95,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.18,Connecting,289.32,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,2,-0.18,Connecting,246.82,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.37,Polyp,1107.48,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.37,Polyp,951.21,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.37,Connecting,399.44,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.37,Connecting,418.99,
A535,b,A535b,5,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.37,Connecting,424.43,
A535,c,A535c,1,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.1,Polyp,455.38,
A535,c,A535c,1,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.1,Polyp,367.32,
A535,c,A535c,1,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.1,Connecting,384.74,
A535,c,A535c,1,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.1,Connecting,204.04,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.4,Polyp,958.17,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.4,Polyp,801.55,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.4,Connecting,581.47,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.4,Connecting,637.19,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,1,0.4,Connecting,614.85,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,2,0.08,Polyp,565.34,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,2,0.08,Polyp,541.7,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,2,0.08,Connecting,498.06,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,2,0.08,Connecting,516.52,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,2,0.08,Connecting,479.24,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.39,Polyp,770.91,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.39,Polyp,927.85,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.39,Connecting,358.35,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.39,Connecting,699.28,
A535,d,A535d,6,20170612,Cool,Heterotrophy,CH,24,20171119,3,0.39,Connecting,521.12,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,1,-0.45,Connecting,420.79,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,1,-0.45,Connecting,382.38,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,1,-0.45,Connecting,257.15,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,2,0.07,Polyp,888.73,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,2,0.07,Polyp,845.69,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,2,0.07,Connecting,452.99,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,2,0.07,Connecting,325.33,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,2,0.07,Connecting,491.31,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,3,0.36,Polyp,1096.82,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,3,0.36,Polyp,925.03,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,3,0.36,Connecting,451.49,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,3,0.36,Connecting,811.9,
A070,a,A070a,10,20170609,Cool,No Heterotrophy,CN,20,20171119,3,0.36,Connecting,483.98,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,1,-0.66,Polyp,933.12,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,1,-0.66,Polyp,598.57,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,1,-0.66,Connecting,428.49,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,1,-0.66,Connecting,266.13,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,1,-0.66,Connecting,358.88,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,2,0.2,Polyp,849.06,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,2,0.2,Polyp,574.46,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,2,0.2,Connecting,487.51,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,2,0.2,Connecting,513.14,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,2,0.2,Connecting,318.7,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,3,0.51,Polyp,1001.17,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,3,0.51,Polyp,422.05,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,3,0.51,Connecting,314.46,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,3,0.51,Connecting,407,
A119,a,A119a,11,20170609,Cool,No Heterotrophy,CN,13,20171119,3,0.51,Connecting,277.14,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,1,-0.44,Connecting,585.24,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,1,-0.44,Connecting,440.41,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,1,-0.44,Connecting,333.78,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,2,-0.03,Polyp,754,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,2,-0.03,Polyp,694.28,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,2,-0.03,Connecting,481.43,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,2,-0.03,Connecting,405.06,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,2,-0.03,Connecting,515.15,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,3,0.18,Polyp,1095.57,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,3,0.18,Polyp,706.5,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,3,0.18,Connecting,591.59,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,3,0.18,Connecting,371.1,
A126,a,A126a,10,20170609,Cool,No Heterotrophy,CN,13,20171110,3,0.18,Connecting,463.95,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.23,Polyp,926.83,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.23,Connecting,554.62,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.23,Connecting,511.04,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.23,Connecting,486.52,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0,Polyp,764.17,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0,Polyp,817.89,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0,Connecting,516.23,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0,Connecting,773.27,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0,Connecting,391.15,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Polyp,739.24,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Polyp,658.38,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Connecting,356.45,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Connecting,198.1,
A307,a,A307a,5,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Connecting,161.69,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.42,Polyp,459.06,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.42,Polyp,438.67,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.42,Connecting,230.1,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.42,Connecting,212.82,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.42,Connecting,282.34,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.11,Polyp,776.97,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.11,Polyp,839.85,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.11,Connecting,468.81,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.11,Connecting,604.99,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.11,Connecting,467.41,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.24,Polyp,906.17,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.24,Polyp,548.83,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.24,Connecting,515.33,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.24,Connecting,573.15,
A307,b,A307b,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.24,Connecting,401.58,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.33,Polyp,825.09,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.33,Connecting,520.96,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.33,Connecting,684.88,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.33,Connecting,556.62,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.06,Polyp,1049.02,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.06,Polyp,760.7,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.06,Connecting,389.51,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.06,Connecting,415.99,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,2,-0.06,Connecting,366.79,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.14,Polyp,764.88,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.14,Polyp,924.25,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.14,Connecting,668.25,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.14,Connecting,730.61,
A307,c,A307c,4,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.14,Connecting,536.79,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.52,Connecting,724.36,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.52,Connecting,701.5,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,1,-0.52,Connecting,309.55,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0.17,Polyp,925.06,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0.17,Polyp,745.54,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0.17,Connecting,420.41,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0.17,Connecting,513.34,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,2,0.17,Connecting,307.29,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Polyp,906.59,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Polyp,971.35,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Connecting,882.9,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Connecting,735.6,
A307,d,A307d,6,20170610,Cool,No Heterotrophy,CN,20,20171110,3,0.47,Connecting,430.47,
A348,a,A348a,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.1,Polyp,725.32,
A348,a,A348a,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.1,Polyp,707.6,
A348,a,A348a,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.1,Connecting,385.05,
A348,a,A348a,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.1,Connecting,528.25,
A348,a,A348a,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.1,Connecting,545.51,
A348,b,A348b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.15,Polyp,691.84,
A348,b,A348b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.15,Polyp,614.1,
A348,b,A348b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.15,Connecting,329.88,
A348,b,A348b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.15,Connecting,263.54,
A348,b,A348b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.15,Connecting,247.97,
A349,a,A349a,3,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.01,Polyp,750.61,
A349,a,A349a,3,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.01,Polyp,647.18,
A349,a,A349a,3,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.01,Connecting,300.82,
A349,a,A349a,3,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.01,Connecting,139.64,
A349,a,A349a,3,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.01,Connecting,313.69,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,-0.13,Polyp,636.94,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,-0.13,Polyp,917.02,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,-0.13,Connecting,506.38,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,-0.13,Connecting,151.46,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,-0.13,Connecting,467.92,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,0.25,Polyp,763.74,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,0.25,Polyp,648.83,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,0.25,Connecting,282.1,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,0.25,Connecting,334.33,
A349,b,A349b,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,0.25,Connecting,316.82,
A349,c,A349c,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.23,Polyp,776.87,
A349,c,A349c,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.23,Polyp,949.32,
A349,c,A349c,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.23,Connecting,590.21,
A349,c,A349c,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.23,Connecting,597.56,
A349,c,A349c,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.23,Connecting,383.26,
A349,c,A349c,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.23,Connecting,160.45,
A349,d,A349d,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.35,Polyp,671.68,
A349,d,A349d,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.35,Polyp,772.29,
A349,d,A349d,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.35,Connecting,416.56,
A349,d,A349d,2,20170610,Cool,No Heterotrophy,CN,23,20171212,1,0.35,Connecting,389.24,
A349,d,A349d,2,20170610,Cool,No Heterotrophy,CN,23,20171212,2,-0.1,Polyp,952.09,
