DateTime,DayOfMonth,#YY,DisplayMM,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
6/21/2017 15:18,21 15:18,2017,6,3,21,15,18,78,3.7,4.7,99,99,99,999,1020.1,23.9,25.7,999,99,99
6/21/2017 15:24,21 15:24,2017,6,3,21,15,24,78,4,5.7,99,99,99,999,1020.1,23.9,25.7,999,99,99
6/21/2017 15:30,21 15:30,2017,6,3,21,15,30,83,3.1,4.9,99,99,99,999,1020.2,23.8,25.7,999,99,99
6/21/2017 15:36,21 15:36,2017,6,3,21,15,36,75,3.2,4.3,99,99,99,999,1020.2,23.8,25.7,999,99,99
6/21/2017 15:42,21 15:42,2017,6,3,21,15,42,77,4.4,5.4,99,99,99,999,1020.3,23.9,25.7,999,99,99
6/21/2017 15:48,21 15:48,2017,6,3,21,15,48,76,3.9,5,99,99,99,999,1020.4,23.9,25.7,999,99,99
6/21/2017 15:54,21 15:54,2017,6,3,21,15,54,85,2.8,4.8,99,99,99,999,1020.5,23.8,25.7,999,99,99
6/21/2017 16:00,21 16:00,2017,6,3,21,16,0,78,3.5,4.7,99,99,99,999,1020.5,23.7,25.7,999,99,99
6/21/2017 16:06,21 16:06,2017,6,3,21,16,6,74,3.6,4.4,99,99,99,999,1020.6,23.7,25.7,999,99,99
6/21/2017 16:12,21 16:12,2017,6,3,21,16,12,76,3.2,4.5,99,99,99,999,1020.7,23.9,25.6,999,99,99
6/21/2017 16:18,21 16:18,2017,6,3,21,16,18,80,4.4,5.6,99,99,99,999,1020.7,23.9,25.6,999,99,99
6/21/2017 16:24,21 16:24,2017,6,3,21,16,24,80,4.1,5.8,99,99,99,999,1020.8,24,25.6,999,99,99
6/21/2017 16:30,21 16:30,2017,6,3,21,16,30,79,3.7,6.2,99,99,99,999,1020.9,24,25.6,999,99,99
6/21/2017 16:36,21 16:36,2017,6,3,21,16,36,79,3.8,5.1,99,99,99,999,1020.9,23.9,25.6,999,99,99
6/21/2017 16:42,21 16:42,2017,6,3,21,16,42,87,3.3,5.7,99,99,99,999,1020.9,24,25.6,999,99,99
6/21/2017 16:48,21 16:48,2017,6,3,21,16,48,81,2.8,5.1,99,99,99,999,1021,24,25.6,999,99,99
6/21/2017 16:54,21 16:54,2017,6,3,21,16,54,77,4.6,6.2,99,99,99,999,1021,24,25.6,999,99,99
6/21/2017 17:00,21 17:00,2017,6,3,21,17,0,82,4.7,6.6,99,99,99,999,1021.1,24,25.6,999,99,99
6/21/2017 17:06,21 17:06,2017,6,3,21,17,6,86,3.5,6.5,99,99,99,999,1021.1,24.2,25.6,999,99,99
6/21/2017 17:12,21 17:12,2017,6,3,21,17,12,79,4.1,5.4,99,99,99,999,1021.2,24.1,25.6,999,99,99
6/21/2017 17:18,21 17:18,2017,6,3,21,17,18,82,4.3,6.1,99,99,99,999,1021.2,24,25.6,999,99,99
6/21/2017 17:24,21 17:24,2017,6,3,21,17,24,83,4.3,6.1,99,99,99,999,1021.2,24.1,25.6,999,99,99
6/21/2017 17:30,21 17:30,2017,6,3,21,17,30,95,3.8,5.9,99,99,99,999,1021.3,24.3,25.6,999,99,99
6/21/2017 17:36,21 17:36,2017,6,3,21,17,36,87,4.6,6.7,99,99,99,999,1021.3,24.4,25.6,999,99,99
6/21/2017 17:42,21 17:42,2017,6,3,21,17,42,86,4.7,6,99,99,99,999,1021.4,24.5,25.6,999,99,99
6/21/2017 17:48,21 17:48,2017,6,3,21,17,48,79,4.9,6.3,99,99,99,999,1021.4,24.3,25.6,999,99,99
6/21/2017 17:54,21 17:54,2017,6,3,21,17,54,80,5.6,7,99,99,99,999,1021.5,24.4,25.6,999,99,99
6/21/2017 18:00,21 18:00,2017,6,3,21,18,0,98,2.8,6.5,99,99,99,999,1021.6,24.6,25.6,999,99,99
6/21/2017 18:06,21 18:06,2017,6,3,21,18,6,80,4,5.1,99,99,99,999,1021.6,24.4,25.6,999,99,99
6/21/2017 18:12,21 18:12,2017,6,3,21,18,12,76,3.9,5.6,99,99,99,999,1021.7,24.6,25.6,999,99,99
6/21/2017 18:18,21 18:18,2017,6,3,21,18,18,76,4.3,6.5,99,99,99,999,1021.7,24.4,25.6,999,99,99
6/21/2017 18:24,21 18:24,2017,6,3,21,18,24,78,5.9,7.2,99,99,99,999,1021.8,24.6,25.6,999,99,99
6/21/2017 18:30,21 18:30,2017,6,3,21,18,30,94,4.3,7.4,99,99,99,999,1021.9,24.9,25.6,999,99,99
6/21/2017 18:36,21 18:36,2017,6,3,21,18,36,98,4.1,7.1,99,99,99,999,1021.9,25,25.6,999,99,99
6/21/2017 18:42,21 18:42,2017,6,3,21,18,42,93,3.4,6.5,99,99,99,999,1022,25.1,25.5,999,99,99
6/21/2017 18:48,21 18:48,2017,6,3,21,18,48,89,5.1,7,99,99,99,999,1022,25.1,25.5,999,99,99
6/21/2017 18:54,21 18:54,2017,6,3,21,18,54,92,4.8,7,99,99,99,999,1022,25.4,25.5,999,99,99
6/21/2017 19:00,21 19:00,2017,6,3,21,19,0,96,5.1,6.8,99,99,99,999,1022,25.7,25.5,999,99,99
6/21/2017 19:06,21 19:06,2017,6,3,21,19,6,91,4.7,7.1,99,99,99,999,1022,25.3,25.5,999,99,99
6/21/2017 19:12,21 19:12,2017,6,3,21,19,12,91,4,6.8,99,99,99,999,1022.1,25.1,25.5,999,99,99
6/21/2017 19:18,21 19:18,2017,6,3,21,19,18,96,3.7,7.6,99,99,99,999,1022.1,25.3,25.5,999,99,99
6/21/2017 19:24,21 19:24,2017,6,3,21,19,24,96,4.8,7.1,99,99,99,999,1022.1,25.5,25.5,999,99,99
6/21/2017 19:30,21 19:30,2017,6,3,21,19,30,88,4.1,7.2,99,99,99,999,1022.1,25.1,25.5,999,99,99
6/21/2017 19:36,21 19:36,2017,6,3,21,19,36,98,3.8,6.9,99,99,99,999,1022.1,25.6,25.5,999,99,99
6/21/2017 19:42,21 19:42,2017,6,3,21,19,42,98,4.5,6.4,99,99,99,999,1022.1,25.5,25.5,999,99,99
6/21/2017 19:48,21 19:48,2017,6,3,21,19,48,94,4.2,6.4,99,99,99,999,1022.1,25.3,25.5,999,99,99
6/21/2017 19:54,21 19:54,2017,6,3,21,19,54,89,4.4,6.6,99,99,99,999,1022.1,25.3,25.6,999,99,99
6/21/2017 20:00,21 20:00,2017,6,3,21,20,0,79,5.9,8.1,99,99,99,999,1022.2,24.9,25.6,999,99,99
6/21/2017 20:06,21 20:06,2017,6,3,21,20,6,96,4.5,6.5,99,99,99,999,1022.2,25.4,25.6,999,99,99
6/21/2017 20:12,21 20:12,2017,6,3,21,20,12,106,4.1,6.1,99,99,99,999,1022.2,25.7,25.6,999,99,99
6/21/2017 20:18,21 20:18,2017,6,3,21,20,18,99,4.6,7.6,99,99,99,999,1022.2,25.7,25.6,999,99,99
6/21/2017 20:24,21 20:24,2017,6,3,21,20,24,88,5.8,7,99,99,99,999,1022.1,25.2,25.6,999,99,99
6/21/2017 20:30,21 20:30,2017,6,3,21,20,30,86,3.9,6.3,99,99,99,999,1022.1,25.4,25.6,999,99,99
6/21/2017 20:36,21 20:36,2017,6,3,21,20,36,98,4,6.4,99,99,99,999,1022.1,25.8,25.6,999,99,99
6/21/2017 20:42,21 20:42,2017,6,3,21,20,42,87,4.8,7.1,99,99,99,999,1022.1,25,25.6,999,99,99
6/21/2017 20:48,21 20:48,2017,6,3,21,20,48,90,4.3,7.2,99,99,99,999,1022.1,25.3,25.6,999,99,99
6/21/2017 20:54,21 20:54,2017,6,3,21,20,54,93,3.7,7.1,99,99,99,999,1022.1,25.2,25.6,999,99,99
6/21/2017 21:00,21 21:00,2017,6,3,21,21,0,98,3.6,5.9,99,99,99,999,1022.1,25.6,25.7,999,99,99
6/21/2017 21:06,21 21:06,2017,6,3,21,21,6,86,4.3,6.1,99,99,99,999,1022,25,25.7,999,99,99
6/21/2017 21:12,21 21:12,2017,6,3,21,21,12,99,3.2,5.9,99,99,99,999,1021.9,25.8,25.7,999,99,99
6/21/2017 21:18,21 21:18,2017,6,3,21,21,18,101,3.6,5.7,99,99,99,999,1021.9,25.9,25.7,999,99,99
6/21/2017 21:24,21 21:24,2017,6,3,21,21,24,95,3.1,6.4,99,99,99,999,1021.8,25.8,25.7,999,99,99
6/21/2017 21:30,21 21:30,2017,6,3,21,21,30,93,4,6.1,99,99,99,999,1021.8,25.6,25.7,999,99,99
6/21/2017 21:36,21 21:36,2017,6,3,21,21,36,99,4.2,6.5,99,99,99,999,1021.7,25.9,25.7,999,99,99
6/21/2017 21:42,21 21:42,2017,6,3,21,21,42,94,3.7,6,99,99,99,999,1021.6,25.7,25.8,999,99,99
6/21/2017 21:48,21 21:48,2017,6,3,21,21,48,96,3.8,6.7,99,99,99,999,1021.6,25.7,25.8,999,99,99
6/21/2017 21:54,21 21:54,2017,6,3,21,21,54,105,4.8,6.8,99,99,99,999,1021.5,25.8,25.8,999,99,99
6/21/2017 22:00,21 22:00,2017,6,3,21,22,0,99,4,6,99,99,99,999,1021.5,26.3,25.8,999,99,99
6/21/2017 22:06,21 22:06,2017,6,3,21,22,6,103,3.4,5.4,99,99,99,999,1021.5,26.4,25.8,999,99,99
6/21/2017 22:12,21 22:12,2017,6,3,21,22,12,88,3.9,5.6,99,99,99,999,1021.4,25.7,25.8,999,99,99
6/21/2017 22:18,21 22:18,2017,6,3,21,22,18,101,3.2,5.4,99,99,99,999,1021.4,26.6,25.9,999,99,99
6/21/2017 22:24,21 22:24,2017,6,3,21,22,24,105,2.8,5.3,99,99,99,999,1021.2,26.9,25.9,999,99,99
6/21/2017 22:30,21 22:30,2017,6,3,21,22,30,106,3.6,6.1,99,99,99,999,1021.2,27.2,25.9,999,99,99
6/21/2017 22:36,21 22:36,2017,6,3,21,22,36,102,3.8,5.2,99,99,99,999,1021.1,27.2,25.9,999,99,99
6/21/2017 22:42,21 22:42,2017,6,3,21,22,42,108,3.6,5.7,99,99,99,999,1021,27.1,25.9,999,99,99
6/21/2017 22:48,21 22:48,2017,6,3,21,22,48,78,3,6.3,99,99,99,999,1021,25.7,25.9,999,99,99
6/21/2017 22:54,21 22:54,2017,6,3,21,22,54,82,2.5,4.3,99,99,99,999,1020.9,26.2,25.9,999,99,99
6/21/2017 23:00,21 23:00,2017,6,3,21,23,0,109,3.4,5.4,99,99,99,999,1020.9,26.6,26,999,99,99
6/21/2017 23:06,21 23:06,2017,6,3,21,23,6,84,3.6,6.1,99,99,99,999,1020.8,25.9,26,999,99,99
6/21/2017 23:12,21 23:12,2017,6,3,21,23,12,92,3.4,6,99,99,99,999,1020.8,25.8,26,999,99,99
6/21/2017 23:18,21 23:18,2017,6,3,21,23,18,82,3.2,5.9,99,99,99,999,1020.7,25.6,26,999,99,99
6/21/2017 23:24,21 23:24,2017,6,3,21,23,24,89,3.4,5.8,99,99,99,999,1020.6,25.7,26,999,99,99
6/21/2017 23:30,21 23:30,2017,6,3,21,23,30,100,4,5.5,99,99,99,999,1020.6,26.1,26,999,99,99
6/21/2017 23:36,21 23:36,2017,6,3,21,23,36,89,2.3,5,99,99,99,999,1020.5,26,26,999,99,99
6/21/2017 23:42,21 23:42,2017,6,3,21,23,42,95,3.1,6.5,99,99,99,999,1020.5,26.5,26,999,99,99
6/21/2017 23:48,21 23:48,2017,6,3,21,23,48,101,3.8,5.7,99,99,99,999,1020.4,26.6,26,999,99,99
6/21/2017 23:54,21 23:54,2017,6,3,21,23,54,69,4.1,5.8,99,99,99,999,1020.3,25.7,26,999,99,99
6/22/2017 0:00,22 0:00,2017,6,3,22,0,0,58,4.6,5.6,99,99,99,999,1020.2,25.4,26.1,999,99,99
6/22/2017 0:06,22 0:06,2017,6,3,22,0,6,62,3.6,6.2,99,99,99,999,1020.3,25.1,26.1,999,99,99
6/22/2017 0:12,22 0:12,2017,6,3,22,0,12,62,4.7,5.8,99,99,99,999,1020.2,25,26.1,999,99,99
6/22/2017 0:18,22 0:18,2017,6,3,22,0,18,69,4.6,6.1,99,99,99,999,1020.1,25,26.1,999,99,99
6/22/2017 0:24,22 0:24,2017,6,3,22,0,24,64,4,5.2,99,99,99,999,1020.1,25.1,26.1,999,99,99
6/22/2017 0:30,22 0:30,2017,6,3,22,0,30,55,4.6,6.7,99,99,99,999,1020,25,26.1,999,99,99
6/22/2017 0:36,22 0:36,2017,6,3,22,0,36,73,4.5,5.8,99,99,99,999,1020,24.8,26.1,999,99,99
6/22/2017 0:42,22 0:42,2017,6,3,22,0,42,61,3.8,5.9,99,99,99,999,1020,25.1,26.1,999,99,99
6/22/2017 0:48,22 0:48,2017,6,3,22,0,48,63,3,6.3,99,99,99,999,1020,25.1,26.1,999,99,99
6/22/2017 0:54,22 0:54,2017,6,3,22,0,54,40,4,5.6,99,99,99,999,1019.9,24.7,26.1,999,99,99
6/22/2017 1:00,22 1:00,2017,6,3,22,1,0,66,4.5,5.6,99,99,99,999,1019.9,24.9,26.1,999,99,99
6/22/2017 1:06,22 1:06,2017,6,3,22,1,6,54,4.8,6.8,99,99,99,999,1019.9,24.8,26.1,999,99,99
6/22/2017 1:12,22 1:12,2017,6,3,22,1,12,51,4.4,6.8,99,99,99,999,1019.9,24.7,26.1,999,99,99
6/22/2017 1:18,22 1:18,2017,6,3,22,1,18,50,5.2,6.8,99,99,99,999,1019.8,24.7,26.1,999,99,99
6/22/2017 1:24,22 1:24,2017,6,3,22,1,24,54,5,6.9,99,99,99,999,1019.9,24.9,26.1,999,99,99
6/22/2017 1:30,22 1:30,2017,6,3,22,1,30,57,5.8,7.2,99,99,99,999,1019.9,24.9,26.1,999,99,99
6/22/2017 1:36,22 1:36,2017,6,3,22,1,36,57,5,7,99,99,99,999,1020,25,26.1,999,99,99
6/22/2017 1:42,22 1:42,2017,6,3,22,1,42,51,5,6.5,99,99,99,999,1020,24.6,26.1,999,99,99
6/22/2017 1:48,22 1:48,2017,6,3,22,1,48,51,5.5,7,99,99,99,999,1020,24.9,26.1,999,99,99
6/22/2017 1:54,22 1:54,2017,6,3,22,1,54,59,5.5,6.8,99,99,99,999,1020.1,25.2,26.1,999,99,99
6/22/2017 2:00,22 2:00,2017,6,3,22,2,0,56,4.7,6.5,99,99,99,999,1020.1,25.1,26.1,999,99,99
6/22/2017 2:06,22 2:06,2017,6,3,22,2,6,64,5.5,6.8,99,99,99,999,1020.2,24.8,26.1,999,99,99
6/22/2017 2:12,22 2:12,2017,6,3,22,2,12,57,5.9,7,99,99,99,999,1020.2,24.9,26.1,999,99,99
6/22/2017 2:18,22 2:18,2017,6,3,22,2,18,63,4.7,6.4,99,99,99,999,1020.1,25,26.1,999,99,99
6/22/2017 2:24,22 2:24,2017,6,3,22,2,24,59,5.1,6.3,99,99,99,999,1020.1,24.8,26.1,999,99,99
6/22/2017 2:30,22 2:30,2017,6,3,22,2,30,50,5.7,7.3,99,99,99,999,1020,24.9,26.1,999,99,99
6/22/2017 2:36,22 2:36,2017,6,3,22,2,36,56,5.7,7.1,99,99,99,999,1020,25,26.1,999,99,99
6/22/2017 2:42,22 2:42,2017,6,3,22,2,42,55,5.1,6.2,99,99,99,999,1020,24.9,26.1,999,99,99
6/22/2017 2:48,22 2:48,2017,6,3,22,2,48,75,5.4,7.2,99,99,99,999,1020,24.7,26.1,999,99,99
6/22/2017 2:54,22 2:54,2017,6,3,22,2,54,54,4.7,6.5,99,99,99,999,1020.1,24.8,26.1,999,99,99
6/22/2017 3:00,22 3:00,2017,6,3,22,3,0,61,6.1,8,99,99,99,999,1020.1,24.8,26.1,999,99,99
6/22/2017 3:06,22 3:06,2017,6,3,22,3,6,55,5.4,6.9,99,99,99,999,1020.2,24.9,26.1,999,99,99
6/22/2017 3:12,22 3:12,2017,6,3,22,3,12,64,5.5,7,99,99,99,999,1020.2,24.8,26.1,999,99,99
6/22/2017 3:18,22 3:18,2017,6,3,22,3,18,71,5.2,7.1,99,99,99,999,1020.2,24.8,26.1,999,99,99
6/22/2017 3:24,22 3:24,2017,6,3,22,3,24,69,5.2,6.9,99,99,99,999,1020.2,24.7,26.2,999,99,99
6/22/2017 3:30,22 3:30,2017,6,3,22,3,30,78,5.7,7.8,99,99,99,999,1020.3,24.6,26.2,999,99,99
6/22/2017 3:36,22 3:36,2017,6,3,22,3,36,68,5.5,6.7,99,99,99,999,1020.2,24.7,26.2,999,99,99
6/22/2017 3:42,22 3:42,2017,6,3,22,3,42,80,4.5,7.5,99,99,99,999,1020.3,24.8,26.2,999,99,99
6/22/2017 3:48,22 3:48,2017,6,3,22,3,48,89,3.5,6.5,99,99,99,999,1020.2,24.8,26.2,999,99,99
6/22/2017 3:54,22 3:54,2017,6,3,22,3,54,93,4.1,7.3,99,99,99,999,1020.2,24.7,26.2,999,99,99
6/22/2017 4:00,22 4:00,2017,6,3,22,4,0,73,5.8,6.6,99,99,99,999,1020.2,24.7,26.2,999,99,99
6/22/2017 4:06,22 4:06,2017,6,3,22,4,6,74,4.9,7.1,99,99,99,999,1020.2,24.7,26.2,999,99,99
6/22/2017 4:12,22 4:12,2017,6,3,22,4,12,76,4.5,6.9,99,99,99,999,1020.3,24.6,26.2,999,99,99
6/22/2017 4:18,22 4:18,2017,6,3,22,4,18,79,4.5,7.8,99,99,99,999,1020.3,24.5,26.2,999,99,99
6/22/2017 4:24,22 4:24,2017,6,3,22,4,24,78,5.1,6.7,99,99,99,999,1020.4,24.4,26.2,999,99,99
6/22/2017 4:30,22 4:30,2017,6,3,22,4,30,65,4.2,6.5,99,99,99,999,1020.5,24.6,26.2,999,99,99
6/22/2017 4:36,22 4:36,2017,6,3,22,4,36,69,5.2,6.4,99,99,99,999,1020.5,24.5,26.2,999,99,99
6/22/2017 4:42,22 4:42,2017,6,3,22,4,42,71,6.6,8,99,99,99,999,1020.6,24.6,26.2,999,99,99
6/22/2017 4:48,22 4:48,2017,6,3,22,4,48,73,5.8,7.1,99,99,99,999,1020.6,24.6,26.2,999,99,99
6/22/2017 4:54,22 4:54,2017,6,3,22,4,54,70,4.8,7.9,99,99,99,999,1020.7,24.5,26.2,999,99,99
6/22/2017 5:00,22 5:00,2017,6,3,22,5,0,64,5.6,7.1,99,99,99,999,1020.7,24.5,26.2,999,99,99
6/22/2017 5:06,22 5:06,2017,6,3,22,5,6,80,4.7,6.5,99,99,99,999,1020.8,24.5,26.2,999,99,99
6/22/2017 5:12,22 5:12,2017,6,3,22,5,12,75,5.2,7.6,99,99,99,999,1020.8,24.5,26.3,999,99,99
6/22/2017 5:18,22 5:18,2017,6,3,22,5,18,74,4.5,6.1,99,99,99,999,1020.8,24.5,26.3,999,99,99
6/22/2017 5:24,22 5:24,2017,6,3,22,5,24,72,5.1,7.4,99,99,99,999,1020.8,24.5,26.3,999,99,99
6/22/2017 5:30,22 5:30,2017,6,3,22,5,30,77,4.9,6.9,99,99,99,999,1020.9,24.4,26.3,999,99,99
6/22/2017 5:36,22 5:36,2017,6,3,22,5,36,76,4.6,5.9,99,99,99,999,1020.9,24.5,26.3,999,99,99
6/22/2017 5:42,22 5:42,2017,6,3,22,5,42,88,5.7,7.2,99,99,99,999,1021,24.5,26.3,999,99,99
6/22/2017 5:48,22 5:48,2017,6,3,22,5,48,87,4.5,7.4,99,99,99,999,1021,24.6,26.3,999,99,99
6/22/2017 5:54,22 5:54,2017,6,3,22,5,54,83,5,8,99,99,99,999,1021.1,24.5,26.3,999,99,99
6/22/2017 6:00,22 6:00,2017,6,3,22,6,0,76,5.1,6.3,99,99,99,999,1021.1,24.5,26.3,999,99,99
6/22/2017 6:06,22 6:06,2017,6,3,22,6,6,79,4,6.2,99,99,99,999,1021.2,24.5,26.3,999,99,99
6/22/2017 6:12,22 6:12,2017,6,3,22,6,12,72,4.4,6.4,99,99,99,999,1021.3,24.6,26.3,999,99,99
6/22/2017 6:18,22 6:18,2017,6,3,22,6,18,84,4.1,5.8,99,99,99,999,1021.4,24.4,26.3,999,99,99
6/22/2017 6:24,22 6:24,2017,6,3,22,6,24,82,3.6,5.6,99,99,99,999,1021.4,24.4,26.2,999,99,99
6/22/2017 6:30,22 6:30,2017,6,3,22,6,30,90,2.7,6.1,99,99,99,999,1021.4,24.5,26.2,999,99,99
6/22/2017 6:36,22 6:36,2017,6,3,22,6,36,79,4.8,6.3,99,99,99,999,1021.5,24.5,26.2,999,99,99
6/22/2017 6:42,22 6:42,2017,6,3,22,6,42,92,3.3,5.2,99,99,99,999,1021.5,24.4,26.2,999,99,99
6/22/2017 6:48,22 6:48,2017,6,3,22,6,48,93,3.8,6.1,99,99,99,999,1021.6,24.5,26.2,999,99,99
6/22/2017 6:54,22 6:54,2017,6,3,22,6,54,76,4.8,5.8,99,99,99,999,1021.6,24.4,26.2,999,99,99
6/22/2017 7:00,22 7:00,2017,6,3,22,7,0,74,4.1,6.8,99,99,99,999,1021.7,24.5,26.2,999,99,99
6/22/2017 7:06,22 7:06,2017,6,3,22,7,6,76,5,6.6,99,99,99,999,1021.7,24.5,26.2,999,99,99
6/22/2017 7:12,22 7:12,2017,6,3,22,7,12,83,4.9,7,99,99,99,999,1021.8,24.3,26.1,999,99,99
6/22/2017 7:18,22 7:18,2017,6,3,22,7,18,75,4.6,6.2,99,99,99,999,1021.9,24.4,26.1,999,99,99
6/22/2017 7:24,22 7:24,2017,6,3,22,7,24,82,5,6.6,99,99,99,999,1021.9,24.4,26.1,999,99,99
6/22/2017 7:30,22 7:30,2017,6,3,22,7,30,86,6.2,7.9,99,99,99,999,1022,24.4,26.1,999,99,99
6/22/2017 7:36,22 7:36,2017,6,3,22,7,36,89,5,8.4,99,99,99,999,1022.1,24.4,26.1,999,99,99
6/22/2017 7:42,22 7:42,2017,6,3,22,7,42,86,4.1,6.5,99,99,99,999,1022.1,24.5,26.1,999,99,99
6/22/2017 7:48,22 7:48,2017,6,3,22,7,48,90,4.3,7.3,99,99,99,999,1022.2,24.4,26.1,999,99,99
6/22/2017 7:54,22 7:54,2017,6,3,22,7,54,83,4.3,6.5,99,99,99,999,1022.2,24.5,26.1,999,99,99
6/22/2017 8:00,22 8:00,2017,6,3,22,8,0,76,2.9,5.1,99,99,99,999,1022.2,24.3,26.1,999,99,99
6/22/2017 8:06,22 8:06,2017,6,3,22,8,6,80,4.5,6.1,99,99,99,999,1022.2,24.4,26.1,999,99,99
6/22/2017 8:12,22 8:12,2017,6,3,22,8,12,86,4.4,6.6,99,99,99,999,1022.2,24.5,26.1,999,99,99
6/22/2017 8:18,22 8:18,2017,6,3,22,8,18,76,4.9,6.5,99,99,99,999,1022.1,24.4,26.1,999,99,99
6/22/2017 8:24,22 8:24,2017,6,3,22,8,24,85,3.5,5.9,99,99,99,999,1022.1,24.4,26.1,999,99,99
6/22/2017 8:30,22 8:30,2017,6,3,22,8,30,85,3.9,5.9,99,99,99,999,1022.1,24.3,26.1,999,99,99
6/22/2017 8:36,22 8:36,2017,6,3,22,8,36,86,3,5.6,99,99,99,999,1022,24.3,26.1,999,99,99
6/22/2017 8:42,22 8:42,2017,6,3,22,8,42,85,4.8,6.4,99,99,99,999,1022,24.3,26.1,999,99,99
6/22/2017 8:48,22 8:48,2017,6,3,22,8,48,84,3.8,5.4,99,99,99,999,1021.9,24.3,26.1,999,99,99
6/22/2017 8:54,22 8:54,2017,6,3,22,8,54,84,4.4,6,99,99,99,999,1021.9,24.2,26.1,999,99,99
6/22/2017 9:00,22 9:00,2017,6,3,22,9,0,82,3.6,5.5,99,99,99,999,1021.9,24.3,26.1,999,99,99
6/22/2017 9:06,22 9:06,2017,6,3,22,9,6,81,4.5,6.7,99,99,99,999,1021.9,24.3,26.1,999,99,99
6/22/2017 9:12,22 9:12,2017,6,3,22,9,12,92,4,6.8,99,99,99,999,1021.7,24.3,26.1,999,99,99
6/22/2017 9:18,22 9:18,2017,6,3,22,9,18,80,3.7,7,99,99,99,999,1021.7,24.2,26.1,999,99,99
6/22/2017 9:24,22 9:24,2017,6,3,22,9,24,91,4.2,5.7,99,99,99,999,1021.7,24.2,26.1,999,99,99
6/22/2017 9:30,22 9:30,2017,6,3,22,9,30,79,4.8,6.4,99,99,99,999,1021.6,24.3,26.1,999,99,99
6/22/2017 9:36,22 9:36,2017,6,3,22,9,36,76,4.7,6,99,99,99,999,1021.7,24.2,26,999,99,99
6/22/2017 9:42,22 9:42,2017,6,3,22,9,42,65,5.1,7.5,99,99,99,999,1021.6,24.2,26,999,99,99
6/22/2017 9:48,22 9:48,2017,6,3,22,9,48,83,5.8,7.7,99,99,99,999,1021.6,24.3,26,999,99,99
6/22/2017 9:54,22 9:54,2017,6,3,22,9,54,93,3.4,6.7,99,99,99,999,1021.6,24.4,26,999,99,99
6/22/2017 10:00,22 10:00,2017,6,3,22,10,0,91,5,7.3,99,99,99,999,1021.5,24.3,26,999,99,99
6/22/2017 10:06,22 10:06,2017,6,3,22,10,6,83,5.7,7,99,99,99,999,1021.5,24.3,26,999,99,99
6/22/2017 10:12,22 10:12,2017,6,3,22,10,12,81,5.7,7.6,99,99,99,999,1021.5,24.3,26,999,99,99
6/22/2017 10:18,22 10:18,2017,6,3,22,10,18,80,4.8,6.2,99,99,99,999,1021.5,24.3,26,999,99,99
6/22/2017 10:24,22 10:24,2017,6,3,22,10,24,77,5.9,7.5,99,99,99,999,1021.5,24.4,26,999,99,99
6/22/2017 10:30,22 10:30,2017,6,3,22,10,30,71,4.4,5.6,99,99,99,999,1021.5,24.3,26,999,99,99
6/22/2017 10:36,22 10:36,2017,6,3,22,10,36,82,4.1,5.6,99,99,99,999,1021.4,24.3,26,999,99,99
6/22/2017 10:42,22 10:42,2017,6,3,22,10,42,70,4,5.6,99,99,99,999,1021.5,24.1,26,999,99,99
6/22/2017 10:48,22 10:48,2017,6,3,22,10,48,72,5.7,6.7,99,99,99,999,1021.4,24.2,25.9,999,99,99
6/22/2017 10:54,22 10:54,2017,6,3,22,10,54,78,4.8,6.7,99,99,99,999,1021.4,24.2,25.9,999,99,99
6/22/2017 11:00,22 11:00,2017,6,3,22,11,0,74,4.1,5.8,99,99,99,999,1021.4,24.1,25.9,999,99,99
6/22/2017 11:06,22 11:06,2017,6,3,22,11,6,83,4.5,6.6,99,99,99,999,1021.3,24,25.9,999,99,99
6/22/2017 11:12,22 11:12,2017,6,3,22,11,12,74,4.1,5.5,99,99,99,999,1021.3,24.2,25.9,999,99,99
6/22/2017 11:18,22 11:18,2017,6,3,22,11,18,71,5.9,7.3,99,99,99,999,1021.2,24.2,25.9,999,99,99
6/22/2017 11:24,22 11:24,2017,6,3,22,11,24,78,5.1,5.9,99,99,99,999,1021.1,24.2,25.9,999,99,99
6/22/2017 11:30,22 11:30,2017,6,3,22,11,30,77,5.2,7.1,99,99,99,999,1021,24.2,25.9,999,99,99
6/22/2017 11:36,22 11:36,2017,6,3,22,11,36,78,4.4,5.9,99,99,99,999,1020.9,24.2,25.9,999,99,99
6/22/2017 11:42,22 11:42,2017,6,3,22,11,42,93,3.8,7,99,99,99,999,1020.8,24.3,25.9,999,99,99
6/22/2017 11:48,22 11:48,2017,6,3,22,11,48,91,3.9,6.4,99,99,99,999,1020.7,24.3,25.9,999,99,99
6/22/2017 11:54,22 11:54,2017,6,3,22,11,54,87,5.4,7,99,99,99,999,1020.6,24.1,25.8,999,99,99
6/22/2017 12:00,22 12:00,2017,6,3,22,12,0,95,3.5,6.6,99,99,99,999,1020.5,24.2,25.8,999,99,99
6/22/2017 12:06,22 12:06,2017,6,3,22,12,6,92,4.5,7.4,99,99,99,999,1020.4,24,25.8,999,99,99
6/22/2017 12:12,22 12:12,2017,6,3,22,12,12,90,3.8,6.7,99,99,99,999,1020.4,24,25.8,999,99,99
6/22/2017 12:18,22 12:18,2017,6,3,22,12,18,94,4.2,6.8,99,99,99,999,1020.4,24.1,25.8,999,99,99
